"dac"
{
	// General Strings
	
	"dac_item_warriors_never_die"						"Imparável"
	"dac_item_warriors_never_die_desc"					"<span class='Warrior'>Guerreiros</span> <img class='InlineSynergyIcon SynergyWarriors'/> sobrevivem durante mais {s:invulnerability_duration} segundos depois de sofrerem um golpe fatal."
	"dac_item_warriors_never_die_lore"					"Nem a morte é capaz de travar o mais vigoroso dos guerreiros. - <i>Zenok, contrabandista de Torre Branca</i>"
	
	"dac_item_warlocks_spell_lifesteal"					"Absorção de Almas"
	"dac_item_warlocks_spell_lifesteal_desc"			"Aliados a {d:range_in_cells} espaço de distância de <span class='Warlock'>Bruxos</span> <img class='InlineSynergyIcon SynergyWarlocks'/> recebem como cura {s:spell_lifesteal}% de todo o dano causado por habilidades e itens."
	"dac_item_warlocks_spell_lifesteal_lore"			"Agora a falar a sério, esta aqui é um bocado esquisita. - <i>Zenok, contrabandista de Torre Branca</i>"
	
	"dac_item_undeads_stop_healing"						"Intenções Nefastas"
	"dac_item_undeads_stop_healing_desc"				"A cura do adversário é reduzida em {s:healing_prevented}% por cada unidade <span class='Undead'>Impiedosa</span> <img class='InlineSynergyIcon SynergyHeartless'/> diferente que tiveres."
	"dac_item_undeads_stop_healing_lore"				"Há gente que simplesmente gosta de causar sofrimento aos outros. - <i>Zenok, contrabandista de Torre Branca</i>"

	"dac_item_lower_healing"							"Alvorecer de Ristul"
	"dac_item_lower_healing_desc"						"Reduz a cura de ambos os exércitos em {d:healing_prevented}%"
	"dac_item_lower_healing_lore"						"Os vhoul não reagiram da melhor maneira à guerra em Roseleaf. - <i>Zenok, contrabandista de Torre Branca</i>"
	
	"dac_item_mages_ghost_on_low_health"				"Último Recurso"
	"dac_item_mages_ghost_on_low_health_desc"			"Sempre que <span class='Mage'>Magos</span> <img class='InlineSynergyIcon SynergyMages'/> ficarem com menos de {s:health_percent_trigger}% de vida, eles recuperam a mana toda e o tempo de recarga das suas habilidades volta ao valor inicial."
	"dac_item_mages_ghost_on_low_health_lore"			"Os magos têm sempre uma última carta na manga. - <i>Zenok, contrabandista de Torre Branca</i>"
	

	"dac_name_healing_ward"								"Sentinela Curativa"
	"dac_item_healing_ward"								"Sentinela Curativa"
	"dac_item_healing_ward_desc"						"Cura 50 de vida por segundo a unidades aliadas adjacentes."
	"dac_item_healing_ward_lore"						"O que é preciso é saudinha. - <i>Zenok, contrabandista de Torre Branca</i>"

	"dac_name_barricade"								"Barricada"
	"dac_item_barricade"								"Barricada"
	"dac_item_barricade_desc"							"Three 600 health placeable barriers to block enemies and ranged attacks. Immune to spells."
	"dac_item_barricade_lore"							"Quando não consegues achar abrigo, tens de trazê-lo contigo. - <i>Zenok, contrabandista de Torre Branca</i>"

	"dac_name_tombstone"								"Lápide"
	"dac_item_tombstone"								"Lápide"
	"dac_item_tombstone_desc"							"Heróis aliados e inimigos que morrerem num espaço adjacente à lápide são transformados em zombies."
	"dac_item_tombstone_lore"							"Finalmente, esta pilha de cadáveres vai servir para alguma coisa. - <i>Zenok, contrabandista de Torre Branca</i>"
	"dac_name_tombstone_zombie"							"Zombie"

	"dac_name_target_dummy"								"Saco de Pancada"
	"dac_item_target_dummy"								"Saco de Pancada"
	"dac_item_target_dummy_desc"						"Obriga inimigos a atacá-lo. Pode equipar itens. Não pode ser curado."
	"dac_item_target_dummy_lore"						"Infelizmente, posso dizer que já tive camaradas que lutavam pior do que este saco de palha. - <i>Zenok, contrabandista de Torre Branca</i>"


	"dac_bp1_bronze_border"								"Borda de Bronze"
	"dac_bp1_pose_chest"								"Baú de Poses"
	"dac_bp1_avatar_chest"								"Baú de Avatares"
	"dac_bp1_bonus_attack_1"							"+1% de dano de ataque"
	"dac_bp1_bonus_hp_1"								"+1% de vida"
	"dac_bp1_bonus_ability_dmg_1"						"+1% de dano às habilidades"
	"dac_bp1_title_journeyman"							"Título: Aventureiro"
	"dac_bp1_title_winner"								"Título: Vencedor"
	"dac_bp1_title_banana"								"Título: Banana"
	"dac_bp1_background_fire"							"Fundo de combate: Fogo"
	
	"dac_achievement_bp1_win"							"Vence uma partida."
	"dac_achievement_bp100_win"							"Vence 100 partidas!"

	"dac_achievement_bp1_kill100units"					"Mata 100 unidades."
	"dac_achievement_bp1_kill1000units"					"Mata 1000 unidades!"

	"DAC_BP1_Reward_Title"								"Recompensa: {s:title_name}"
	"DAC_BP1_Reward_XP"									"Recompensa: {d:xp_amount}XP"

	"DAC_Home_Play"										"{s:mmStatus}"
	"DAC_Home_CancelPlay"								"Cancelar {s:mmStatus}"
	"DAC_Home_PlayBots"									"Jogar sozinho"
	"DAC_Home_ResumeBots"								"Retomar"
	"DAC_Play_ResumeBots"								"Retomar"
	"DAC_Home_DeleteSave"								"Eliminar partida guardada"
	"DAC_Home_LeaveParty"								"Sair do grupo"
	"DAC_Home_Reconnect"								"Reentrar"
	"DAC_Home_PlayAgain"								"Jogar outra vez"
	"DAC_Home_ReturnToMenu"								"Voltar ao menu"
	"DAC_Home_LeaveGame"								"Leave Match"
	"DAC_Home_ForceMatch"								"Forçar partida"
	"DAC_Home_Quit"										"Sair"
	"DAC_Home_Tutorial"									"Jogar tutorial"
	"DAC_Home_SubmitFeedbackIntro"						"Bem-vindo(a) à temporada beta do Dota Underlords."
	"DAC_Home_Underlords"								"Underlords"

	"mmr_change_prediction_title"						"Possíveis pontos classificatórios nesta partida:"
	"mmr_change_prediction"								"1.º lugar: {s:mmr_change_overall_max} pontos\n8.º lugar: {s:mmr_change_overall_min} pontos"
	"mmr_change_party_members_ignored"					"Membros do grupo não são incluídos nos cálculos do ajuste dos pontos classificatórios."

	"DAC_Party_InviteFriend"							""
	"DAC_Party_PrivateMatch"							"Partida privada"
	"DAC_Party_MatchMaking"								"Partida casual"
	"DAC_Party_MatchMakingRanked"						"Partida competitiva"
	"DAC_Party_PartyPlayer"								"Jogador"
	"DAC_Party_PartySpectator"							"Espectador"
	"DAC_Party_JoinParty"								"Entrar em grupo"
	"DAC_Party_CreateParty"								"Criar grupo"
	"DAC_Party_PartyCodeLabel"							"Cód. do grupo: "
	"DAC_Party_PartyCodeHidden"							"(oculto)"
	"DAC_Party_InMatchMaking"							"Grupo a procurar partida"
	"DAC_Party_CancelMM"								"Cancelar"
	"DAC_Party_NotConnectedToGC"						"Não estás ligado à rede do Dota Underlords"
	"DAC_Party_PlayerLabel"								"Jogador"
	"DAC_Party_SpectatorLabel"							"Espectador"	
	"DAC_Party_Or"												"Ou"
	"DAC_Party_ReadyUp"									"Pronto"

	"DAC_ConfirmQuit"									"Sair do jogo?"
	"DAC_ConfirmQuitDesc"								"Tens a certeza?"

	"DAC_TopBar_Preparing_Left"							"A preparar"
	"DAC_TopBar_Preparing_Right"						"{i:gameStateRound}.ª ronda"
	"DAC_TopBar_Combat_Left"							"Combate - "
	"DAC_TopBar_Combat_Right"							"{i:gameStateRound}.ª ronda"
	"DAC_TopBar_Countdown_Left"							"Tempo restante para a"
	"DAC_TopBar_Countdown_Right"						"{i:gameStateNextRound}.ª ronda"
	"DAC_TopBar_Loot_Left"								"Tempo restante para a"
	"DAC_TopBar_Loot_Right"								"{i:gameStateNextRound}.ª ronda"
	"DAC_TopBar_Fight"									"WALLOP!"

	"DAC_InGame_Buy"									"Comprar"
	"DAC_InGame_Combine"								"Combinar"
	"DAC_InGame_Rank"									"Nível: {i:UnitRank}"
	"DAC_InGame_Round"									"{i:gameStateRound}.ª ronda"
	"DAC_InGame_RoundPhase"                             "{s:gameStateRoundPhase}"
	"DAC_InGame_NextRoundStarts"                        "A {i:gameStateNextRound}.ª ronda começa em"
	"DAC_InGame_Resolving"                              "(A terminar)"	
	"DAC_InGame_Gold"									"|   Ouro: {i:shopGold}"
	"DAC_InGame_Reroll"									"Trocar"
	"DAC_InGame_LockShop"								"Bloquear loja"
	"DAC_InGame_UnlockShop"								"Desbloquear loja"
	"DAC_InGame_FreeReroll"								"Grátis"
	"DAC_InGame_Library"								"Biblioteca"
	"DAC_InGame_Odds"									"Probabilidades"
	"DAC_InGame_Deployed"								"No tabuleiro"
	"DAC_InGame_Bench"									"Banco"
	"DAC_InGame_EmptyItemSlot"							"Espaço vazio p/ item"
	"DAC_InGame_ItemGlobal"								"Global"
	"DAC_InGame_AllianceTier"							"Aliança"
	"DAC_InGame_ItemTier"								"Classe {i:item_tier}"
	"DAC_InGame_HeroTier"								"Classe {i:hero_tier}"
	"DAC_InGame_ItemsUnclaimed"							"{d:unclaimed_reward_count} recompensas por reclamar"
	"DAC_InGame_TalentSelect"							"Seleciona um talento"
	"DAC_InGame_DevControlPanel"						"Painel de controlo"
	"DAC_InGame_DevSetTalent"							"Definir talento"
	"DAC_InGame_DevAddTalent"							"Adicionar talento"
	"DAC_InGame_DevGiveItem"							"Conceder"
	"DAC_InGame_DevGiveSelected"						"Conceder"	
	"DAC_InGame_DevGiveSelectedToOpponent"				"Dar a adversário"		
	"DAC_InGame_DevGive10Gold"							"+10 de ouro"
	"DAC_InGame_DevGiveMaxGold"							"+99 de ouro"
	"DAC_InGame_DevIncreaseSelectedUnitRank"			"+1 estrela"
	"DAC_InGame_DevDecreaseSelectedUnitRank"			"-1 estrela"
	"DAC_InGame_DevBots"								"Bots"
	"DAC_InGame_DevBotSet"								"Make Bot Team"
	"DAC_InGame_DevTeamSize"							"Team Size"
	"DAC_InGame_HomeTeamBot"							"Home Team"
	"DAC_InGame_AwayTeamBot"							"Away Team"
	
	"DAC_InGame_DevModifyHostTimescaleHalf"				"{s:decrease_timescale}x<br>velocidade"
	"DAC_InGame_DevModifyHostTimescaleDouble"			"{s:increase_timescale}x<br>velocidade"	
	"DAC_InGame_DevModifyHostTimescaleDefault"			"Repor velocidade"		

	"DAC_InGame_DevGiveAllGems"                         "3 joias"
	"DAC_InGame_DevSetLevel10"							"Nível 10"
	"DAC_InGame_DevGiveUnit"							"Conceder"
	"DAC_InGame_DevToCombat"							"Iniciar combate"
	"DAC_InGame_DevBackToSetup"							"Definições"
	"DAC_InGame_DevRestartMatch"						"Reiniciar tudo"
	"DAC_InGame_DevDoubleClickTooltip"					"Clica duas vezes"
	"DAC_InGame_DevClearBoard"							"Limpar tudo"	
	"DAC_InGame_DevResetTalents"						"Repor talentos"	
	"DAC_InGame_DevResetTalents_Tooltip"				"Clica duas vezes para limpares os talentos do jogador selecionado ou os teus se nenhuma unidade estiver selecionada."		
	"DAC_InGame_DevTestCombat"							"Testar combate"
	"DAC_InGame_DevFilterLabel"							"Procurar"
	"DAC_InGame_DevClearFilter"							"Limpar"
	"DAC_InGame_DevCopyShareCode"						"Copiar código do tabuleiro"
	"DAC_InGame_DevCopyShareCode_Tooltip"				"Copia o código do teu tabuleiro atual para a tua área de transferência, o qual pode ser partilhado."
	"DAC_InGame_DevPasteShareCode"						"Colar código"
	"DAC_InGame_DevPasteShareCode_Tooltip"				"Carrega um tabuleiro com unidades a partir de um código que tenhas copiado para a tua área de transferência."
	"DAC_InGame_DevCopyShareCode_Success" 				"Copiado!"
	"DAC_InGame_DevPasteShareCode_Failed" 				"Código inválido"	
	"DAC_InGame_DevPasteShareCode_Success" 				"Sucesso!"
	"DAC_InGame_VsOpponent"								"contra {g:dac_player_slot_persona:gameStateOpponentPlayerSlot}"
	"DAC_InGame_VsOpponentFirstEncounter"				"First battle against this opponent"
	"DAC_InGame_VsOpponentRecordTitle"					"Recorde contra este adversário:"
	"DAC_InGame_VsOpponentRecordWinLoss"				"{d:wins} V - {d:losses} D"
	"DAC_InGame_VsOpponentRecordWinLossDraw"			"{d:wins} V - {d:losses} D - {d:draws} E"
	"DAC_InGame_LootRound"								"Ronda de itens"
	"DAC_InGame_UnderlordSelectionRound"				"Reforços!"
	"DAC_InGame_Tab_Synergies"							"Alianças"
	"DAC_InGame_Tab_Damage"								"Estatísticas"
	"DAC_InGame_Tab_DamageShort"						"Estat."
	"DAC_InGame_Tab_Items"								"Itens"
	"DAC_InGame_Tab_Stats"								"Atributos"
	"DAC_InGame_Tab_Heroes"								"Heróis"
	"DAC_InGame_Tab_Creeps"								"Criptidos"
	"DAC_InGame_Tab_LootRounds"							"Rondas de itens"
	"DAC_InGame_Tab_Rules"								"Regras"
	"DAC_InGame_Tab_Leaderboard"						"Classificações"
	"DAC_InGame_Tab_Underlords"							"Underlords"
	"DAC_InGame_Button_Show_Scoreboard"					"Ver pontuações"
	"DAC_InGame_Button_Hide_Scoreboard"					"Ocultar pontuações"
	"DAC_InGame_Tab_PatchNotes"							"Atualizações"
	"DAC_InGame_Tab_PatchNotes_Loading"					"A carregar..."
	"DAC_InGame_Tab_PatchNotes_Violator"				"Atualizações<br>não lidas"
	"DAC_InGame_ChooseItem"								"Escolhe um item"
	"DAC_InGame_SkipReward"								"Ignorar recompensa"
	"DAC_InGame_UnitDPS_Query"							"DPS: <span class=\"Count\">{i:attack_dps}</span>"
	"DAC_InGame_UnitHP_Query"							"Vida: <span class=\"Count\">{i:selectedUnitHP}</span>"
	"DAC_InGame_UnitArmor_Query"						"Armadura: <span class=\"Count\">{i:selectedUnitArmor}{s:selectedUnitBonusArmor}</span>"
	"DAC_InGame_KillCount_Query"						"Vítimas: <span class=\"Count\">{d:kill_count}</span>"
	"DAC_InGame_KillStreak_Query"						"Vítimas consecutivas: <span class=\"Count\">{d:kill_streak}</span>"
	"DAC_InGame_DuelBonusDamage_Query"					"Bonus Duel Dmg: <span class=\"Count\">{d:duel_bonus_damage}</span>"
	"DAC_InGame_BrawnyKillCount_Query"						"Total Brawny Kills: <span class=\"Count\">{f:brawny_kills}</span>"
	"DAC_InGame_AttackSpeed_Query"						"Frequência de ataque: <span class=\"Count\">{f:attack_speed}{s:bonus_attack_speed}</span>"
	"DAC_InGame_UnitDamage_Query"						"Dano: <span class=\"Count\">{i:attack_damage}{s:bonus_damage}</span>"

	"DAC_InGame_UnitDPS_Label"							"DPS"
	"DAC_InGame_UnitHP_Label"							"HP"
	"DAC_InGame_UnitArmor_Label"						"Armor"
	"DAC_InGame_KillCount_Label"						"Kill Count"
	"DAC_InGame_KillStreak_Label"						"Kill Streak"
	"DAC_InGame_DuelBonusDamage_Label"					"Duel Dmg"
	"DAC_InGame_BrawnyKillCount_Label"						"Total Brawny Kills"
	"DAC_InGame_AttackSpeed_Label"						"Attack Rate"
	"DAC_InGame_UnitDamage_Label"						"Damage"

	"DAC_InGame_UnitAbility_Query"						"Habilidade: {s:selectedUnitAbility}"
	"DAC_InGame_DeselectUnit"							"Desselecionar"
	"DAC_InGame_SellUnit"								"Vender (E)"
	"DAC_InGame_ReturnToMainMenu"						"Leave Match"	
	"DAC_InGame_LeaveStreetfight"						"Leave Streetfight"	
	"DAC_InGame_LeaveTutorial"							"Sair do tutorial"		
	"DAC_InGame_ShowSettings"							"Definições"
	"DAC_InGame_Heropedia"								"Manual"							
	"DAC_InGame_Updates"								"Atualizações"
	"DAC_InGame_KeepWatching"							"Assistir"
	"DAC_InGame_ShowStats"								"Estatísticas"
	"DAC_InGame_MenuCancel"								"Voltar ao jogo"
	"DAC_InGame_UserDied"								"MORRESTE"
	"DAC_InGame_UserDiedPlace"							"{s:finalPlaceStr}"
	"DAC_InGame_HowToPlay"								"Como jogar"

	"DAC_InGame_Stat_LastResult"						"Resultado anterior: {s:result}"
	"DAC_InGame_Stat_LastNetWorth"						"Valor líquido anterior: {d:stat_prev_net_worth}"
	"DAC_InGame_Stat_LastDuration"						"Duração anterior: {s:stat_prev_duration}"
	"DAC_InGame_Stat_LastSurvival"						"Sobrevivência anterior: {s:stat_prev_survival}"
	"DAC_InGame_Stat_LastUnits"							"Previous Unit Count: {d:stat_prev_units}"
	"DAC_InGame_Stat_BestNetWorth"						"Melhor valor líquido: {d:stat_best_net_worth}"
	"DAC_InGame_Stat_BestDuration"						"Melhor duração: {s:stat_best_duration}"
	"DAC_InGame_Stat_BestSurvival"						"Melhor sobrevivência: {s:stat_best_survival}"
	"DAC_InGame_Stat_BestUnits"							"Best Unit Count: {d:stat_best_units}"

	"DAC_InGame_Stat_NewBestNetWorth"					"New Best Net Worth!"
	"DAC_InGame_Stat_NewBestDuration"					"New Best Duration!"
	"DAC_InGame_Stat_NewBestUnits"						"New Best Unit Count!"

	"DAC_Puzzle_Histogram"								"Worldwide Distribution"
	"DAC_Puzzle_Leaderboard"							"Friends Leaderboard"

	"DAC_InGame_Puzzle_NetWorth"						"Net Worth"
	"DAC_InGame_Puzzle_Duration"						"Duration"
	"DAC_InGame_Puzzle_Survival"						"Survival"
	"DAC_InGame_Puzzle_Units"							"Unit Count"

	"DAC_InGame_Puzzle_ExitConfirmationHeader"			"Return to City Crawl?"

	"DAC_InGame_Puzzle_LoadConfirmationHeader1"			"Load board state?<br>Best Net Worth"
	"DAC_InGame_Puzzle_LoadConfirmationHeader2"			"Load board state?<br>Best Duration"
	"DAC_InGame_Puzzle_LoadConfirmationHeader3"			"Load board state?<br>Best Health Percentage solution?"
	"DAC_InGame_Puzzle_LoadConfirmationHeader4"			"Load board state?<br>Best Unit Count"
	"DAC_InGame_Puzzle_LoadConfirmation1"				"This will overwrite your current board state with your best net worth lineup."
	"DAC_InGame_Puzzle_LoadConfirmation2"				"This will overwrite your current board state with your best duration lineup."
	"DAC_InGame_Puzzle_LoadConfirmation3"				"This will overwrite your current board state with your best health percentage lineup."
	"DAC_InGame_Puzzle_LoadConfirmation4"				"This will overwrite your current board state with your best unit count lineup."


	"DAC_PostGame_Progress"								"Progresso"
	"DAC_PostGame_Scoreboard"							"Pontuações"
	"DAC_PostGame_Stats"								"Estatísticas"
	"DAC_PostGame_MatchSummary"							"Match Summary"
	"DAC_PostGame_ScrollDown"							"Scroll to Read More"
	"DAC_PostGame_Scoreboard_Title"						"Pontuações"
	"DAC_Place_1"										"1.º lugar"
	"DAC_Place_2"										"2.º lugar"
	"DAC_Place_3"										"3.º lugar"
	"DAC_Place_4"										"4.º lugar"
	"DAC_Place_5"										"5.º lugar"
	"DAC_Place_6"										"6.º lugar"
	"DAC_Place_7"										"7.º lugar"
	"DAC_Place_8"										"8.º lugar"

	"DAC_PostGame_MatchXp"								"Match XP"
	"DAC_BattlepassProgress_Increase"					"+{d:gains} XP"

	"DAC_Place_1_Title"									"1.º"
	"DAC_Place_2_Title"									"2.º"
	"DAC_Place_3_Title"									"3.º"
	"DAC_Place_4_Title"									"4.º"
	"DAC_Place_5_Title"									"5.º"
	"DAC_Place_6_Title"									"6.º"
	"DAC_Place_7_Title"									"7.º"
	"DAC_Place_8_Title"									"8.º"

	"DAC_Place_Subtitle"								"Lugar"
	"DAC_PuzzleVictory_Title"							"Puzzle"
	"DAC_PuzzleVictory_Subtitle"						"Victory"

	"DAC_InGame_PlayerXP"								"{i:playerStateEXP}/{i:playerStateNextEXP} XP"
	"DAC_InGame_Health"									"Vida"
	"DAC_InGame_HealthRegen"							"Regen. de vida"
	"DAC_InGame_Armor"									"Armadura"
	"DAC_InGame_Mana"									"Mana"
	"DAC_InGame_MagicResist"							"Resist. a magia"
	"DAC_InGame_DamageMin"								"Dano mínimo"
	"DAC_InGame_DamageMax"								"Dano máximo"
	"DAC_InGame_AttackRange"							"Alcance de ataque"
	"DAC_InGame_AttackSpeed"							"Frequência de ataque"
	"DAC_InGame_MoveSpeed"								"Veloc. de movimento"
	"DAC_PlayerState_Level"								"NÍVEL {d:level}"
	"DAC_PlayerState_ActiveUnits"						"Unidades ativas"
	"DAC_PlayerState_BenchUnits"						"Unidades no banco"
	"DAC_PlayerState_Synergies"							"Alianças ativas"
	"DAC_InGame_UnitCount"								"{i:gameStateUnitsDeployed}<span class=\"PopulationDivider\">/</span>{i:gameStateUnitsMaximum}"
	"DAC_InGame_PuzzleCost"								"{i:gameStateCurrentPuzzleBoardCost}<span class=\"PopulationDivider\">/</span>{i:gameStatePuzzleBoardCostMaximum}"
	"DAC_InGame_UnitCount_InfiniteLimit"				"{i:gameStateUnitsDeployed}"
	"DAC_InGame_Zoo"									"Mostrar Zoo"
	"DAC_InGame_DamageType_Physical"					"Físico"
	"DAC_InGame_DamageType_Magical"						"Mágico"
	"DAC_InGame_DamageType_Pure"						"Puro"

	
	
	"DAC_EndGame_Win"								"GANHASTE"
	"DAC_EndGame_0"									"Parabéns! Os corpos dos teus rivais enchem as ruas."
	"DAC_EndGame_1"									"Parabéns! Os corpos dos teus rivais enchem as ruas."
	"DAC_EndGame_2"									"Estiveste a uma unha negra do primeiro lugar."
	"DAC_EndGame_3"									"Bom trabalho, chegaste ao pódio."
	"DAC_EndGame_4"									"Quase que chegavas ao pódio."
	"DAC_EndGame_5"									"Jogaste bem, mas podes fazer ainda melhor."
	"DAC_EndGame_6"									"Ficaste em primeiro entre os três piores."
	"DAC_EndGame_7"									"Pelo menos não foste tu quem morreu primeiro."
	"DAC_EndGame_8"									"Não tens para onde ir a não ser para cima."
	
	//Hobgen End Screen Headlines
	
	"DAC_EndGame_Hobgen_win_with_assassins"			"Hobgen's Assassins murder everyone that crosses their paths!"
	"DAC_EndGame_Hobgen_win_with_blood_bound"		"Hobgen employs unorthodox kaiju technique to win the battle!"
	"DAC_EndGame_Hobgen_win_with_brawny"			"Giant wall of meat ensures victory for Hobgen"
	"DAC_EndGame_Hobgen_win_with_brute"				"Hobgen hires thugs to beat the hell out of the competition"
	"DAC_EndGame_Hobgen_win_with_champion"			"Legion Commander abandons moral high ground to win war for aronsist fairy"
	"DAC_EndGame_Hobgen_win_with_deadeye"			"The weak are punished!  Hobgen wins war for White Spire by picking on the little guy"
	"DAC_EndGame_Hobgen_win_with_demons"			"Hobgen out demons Anessix!"
	"DAC_EndGame_Hobgen_win_with_dragons"			"Dragons visit White Spire, crown Hobgen king!"
	"DAC_EndGame_Hobgen_win_with_druids"			"Druids agree to work with Hobgen, give him control of White Spire"
	"DAC_EndGame_Hobgen_win_with_healers"			"Hobgen hires healers with questionable understanding of Hippocratic oath"
	"DAC_EndGame_Hobgen_win_with_heartless"			"Hobgen shows that cruelty is a viable strategy"
	"DAC_EndGame_Hobgen_win_with_humans"			"Hobgen works with humans to take over White Spire"
	"DAC_EndGame_Hobgen_win_with_hunters"	        "Hobgen hunts dangerous game in White Spire"
	"DAC_EndGame_Hobgen_win_with_insects"			"Hobgen laughs as White Spire experiences infestation"
	"DAC_EndGame_Hobgen_win_with_inventor"			"The keen align with Hobgen, resulting in a decisive victory"
	"DAC_EndGame_Hobgen_win_with_knights"			"Knights abandon all pretense of honor and give Hobgen the victory"
	"DAC_EndGame_Hobgen_win_with_mages"				"Mages align with arsonist fairy to rule White Spire"
	"DAC_EndGame_Hobgen_win_with_primordial"		"Hobgen strikes deal with primordial forces, crushes enemies"
	"DAC_EndGame_Hobgen_win_with_savage"			"Hobgen's beasts rip apart the opposition"
	"DAC_EndGame_Hobgen_win_with_scaled"			"Hobgen leads creepy fish people to victory"
	"DAC_EndGame_Hobgen_win_with_spirits"			"Spirit Brothers help give Hobgen the victory"
	"DAC_EndGame_Hobgen_win_with_trolls"			"Hobgen leads army of Trolls to gain control of White Spire"
	"DAC_EndGame_Hobgen_win_with_void"				"Hobgen turns to the Void to seal his victory"
	"DAC_EndGame_Hobgen_win_with_vigilant"			"Nothing gets past Hobgen's Vigilant Crew"
	"DAC_EndGame_Hobgen_win_with_warlock"			"Hobgen's warlocks weave a spell over White Spire"
	"DAC_EndGame_Hobgen_win_with_warrior"			"Hobgen's goons beat the hell out of all comers"
	"DAC_EndGame_Hobgen_win_with_summoners"			"Hobgen overwhelms opposition with a seemingly unending army"
	
	"DAC_EndGame_Hobgen_does_good_with_assassins"		"Hobgen's hired killers fail to kill enough"
	"DAC_EndGame_Hobgen_does_good_with_blood_bound"		"Giants just don't bring enough power to get Hobgen the Victory"
	"DAC_EndGame_Hobgen_does_good_with_brawny"			"Brawny units help Hobgen place strong"
	"DAC_EndGame_Hobgen_does_good_with_brute"			"Hobgen uses Brute force to make a strong showing in White Spire"
	"DAC_EndGame_Hobgen_does_good_with_champion"		"Not even Hobgen's champion can secure him victory"
	"DAC_EndGame_Hobgen_does_good_with_deadeye"			"Picking on the weak doesn't seem to be enough to win in White Spire"
	"DAC_EndGame_Hobgen_does_good_with_demons"			"Hobgen makes pact with demons, leading to mixed results"
	"DAC_EndGame_Hobgen_does_good_with_dragons"			"Hobgen hires Dragons, dragons end up doing whatever they want"
	"DAC_EndGame_Hobgen_does_good_with_druids"			"Hobgen's druids just come up short"
	"DAC_EndGame_Hobgen_does_good_with_healers"			"Hobgen's healers heal, but not enough"
	"DAC_EndGame_Hobgen_does_good_with_heartless"		"Hobgen makes a strong showing by displaying overt cruelty"
	"DAC_EndGame_Hobgen_does_good_with_humans"			"Humans align with Hobgen, almost giving him the win"
	"DAC_EndGame_Hobgen_does_good_with_hunters"	   		"Hobgen marks his prey, but his Hunters fail to hit the bullseye"
	"DAC_EndGame_Hobgen_does_good_with_insects"			"Hobgen hires insects that aren't actually insects.  Still performs well."
	"DAC_EndGame_Hobgen_does_good_with_inventor"		"Keenfolk ingenuity almost gives Hobgen the win"
	"DAC_EndGame_Hobgen_does_good_with_knights"			"Hobgen's knights come up short in a thrilling battle"
	"DAC_EndGame_Hobgen_does_good_with_mages"			"Hobgen's Mage's were dominant until they weren't"
	"DAC_EndGame_Hobgen_does_good_with_primordial"		"Primordial forces side with Hobgen, nearly giving him control of White Spire"
	"DAC_EndGame_Hobgen_does_good_with_savage"			"Hobgen's savages maul enemies, but are eventually put down"
	"DAC_EndGame_Hobgen_does_good_with_scaled"			"Dark Reef scum almost gives Hobgen the victory"
	"DAC_EndGame_Hobgen_does_good_with_spirits"			"The Spirit Brothers help give Hobgen a strong showing"
	"DAC_EndGame_Hobgen_does_good_with_trolls"			"Hobgen leads troll forces through white spire, almost claims control of the city"
	"DAC_EndGame_Hobgen_does_good_with_void"			"At Hobgen's orders, the void almost claims White Spire"
	"DAC_EndGame_Hobgen_does_good_with_vigilant"		"Hobgen's vigilant eye fails him in the final moments"
	"DAC_EndGame_Hobgen_does_good_with_warlock"			"Hobgen's warlocks are good, but not good enough"
	"DAC_EndGame_Hobgen_does_good_with_warrior"			"Hobgen's warriors fend off rivals, but are eventually overwhelmed"
	"DAC_EndGame_Hobgen_does_good_with_summoners"		"Hobgen summons a mighty army, but it's not enough to take control of White Spire"

	"DAC_EndGame_Hobgen_does_ok_with_assassins"			"Hobgen's Assassins fail to stab enough people"
	"DAC_EndGame_Hobgen_does_ok_with_blood_bound"		"Hobgen places his hopes with the Blood Bound. Is disappointed in results."
	"DAC_EndGame_Hobgen_does_ok_with_brawny"			"Meat Wall fails to be thick enough to protect Hobgen"
	"DAC_EndGame_Hobgen_does_ok_with_brute"				"Brutes punch people for Hobgen, but not enough people"
	"DAC_EndGame_Hobgen_does_ok_with_champion"			"Stonehall agent tries to impose Hobgen's will - fails to do so"
	"DAC_EndGame_Hobgen_does_ok_with_deadeye"			"Targeted assassination isn't enough to get Hobgen the win"
	"DAC_EndGame_Hobgen_does_ok_with_demons"			"Anessix undermines Hobgen's pact with the Court of Ristul"
	"DAC_EndGame_Hobgen_does_ok_with_dragons"			"Hobgen's dragons eat some people.  But not enough people"
	"DAC_EndGame_Hobgen_does_ok_with_druids"			"Hobgen asks druids to cheat on his behalf, but it's not enough to win"
	"DAC_EndGame_Hobgen_does_ok_with_healers"			"Healers employed by Hobgen are overwhelmed by the bodies, and fail to get the win"
	"DAC_EndGame_Hobgen_does_ok_with_heartless"			"Hobgen aligns with Heartless individuals... it kind of pans out"
	"DAC_EndGame_Hobgen_does_ok_with_humans"			"Humans work with Hobgen in an unremarkable affair"
	"DAC_EndGame_Hobgen_does_ok_with_hunters"	   		"Hobgen's hunters fail to follow the trail of victory"
